"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.802373732E0,-4.125000238E-1,1.526250076E1,-3.571875000E1,3.884511793E1
5.822372865E0,-3.000000119E-1,1.526250076E1,-3.562500000E1,3.875789667E1
5.842379230E0,-3.750000000E-1,1.541250038E1,-3.540000153E1,3.861147370E1
5.862380284E0,-5.812500119E-1,1.537500095E1,-3.528750229E1,3.849592607E1
5.882376744E0,-6.000000238E-1,1.515000057E1,-3.570000076E1,3.878624204E1
5.902381121E0,-1.125000045E-1,1.520625019E1,-3.551250076E1,3.863133976E1
5.922380237E0,-4.125000238E-1,1.515000057E1,-3.508125305E1,3.821501000E1
5.942375492E0,-2.812500000E-1,1.543125057E1,-3.530625153E1,3.853224614E1
5.962378866E0,-9.375000000E-2,1.546875095E1,-3.553125000E1,3.875255826E1
5.982377477E0,-9.375000000E-2,1.546875095E1,-3.553125000E1,3.875255826E1
6.002372487E0,-3.750000000E-1,1.548750019E1,-3.519375229E1,3.845261353E1
6.022375844E0,-3.937500119E-1,1.533750057E1,-3.530625153E1,3.849578366E1
6.042374436E0,-2.812500000E-1,1.545000076E1,-3.615000153E1,3.931417347E1
6.062369417E0,-4.875000119E-1,1.531875038E1,-3.571875000E1,3.886812153E1
6.082372669E0,-9.375000000E-2,1.537500095E1,-3.541875076E1,3.861201042E1
6.102371265E0,-2.250000089E-1,1.518750095E1,-3.519375229E1,3.833159285E1
6.122377510E0,-3.187500238E-1,1.518750095E1,-3.592500305E1,3.900471293E1
6.142378512E0,-1.875000075E-2,1.524375057E1,-3.573750305E1,3.885281724E1
6.162374868E0,-4.125000238E-1,1.516875076E1,-3.540000153E1,3.851520822E1
6.182379289E0,-1.125000045E-1,1.530000019E1,-3.573750305E1,3.887507925E1
6.202377289E0,-3.937500119E-1,1.533750057E1,-3.540000153E1,3.858178419E1
6.222371778E0,-2.250000089E-1,1.511250019E1,-3.562500000E1,3.869856473E1
6.242374800E0,-2.062500119E-1,1.535625076E1,-3.530625153E1,3.850179701E1
6.262373239E0,-3.000000119E-1,1.533750057E1,-3.530625153E1,3.849493890E1
6.282368951E0,-3.000000119E-1,1.535625076E1,-3.540000153E1,3.858839911E1
6.302373032E0,-2.250000089E-1,1.520625019E1,-3.551250076E1,3.863183118E1
