"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.966222371E0,-2.625000179E-1,1.440000057E1,-3.474375153E1,3.761059947E1
3.986221202E0,-2.625000179E-1,1.430625057E1,-3.401250076E1,3.689970081E1
4.006215992E0,-3.750000149E-2,1.458750057E1,-3.455625153E1,3.750908022E1
4.026219156E0,-4.312500060E-1,1.451250076E1,-3.380625153E1,3.679213635E1
4.046217992E0,-4.312500060E-1,1.451250076E1,-3.390000153E1,3.687829658E1
4.066212873E0,-3.375000060E-1,1.443750095E1,-3.390000153E1,3.684786891E1
4.086216520E0,3.750000149E-2,1.453125095E1,-3.476250076E1,3.767744843E1
4.106215298E0,-2.437500060E-1,1.438125038E1,-3.433125305E1,3.722250277E1
4.126221550E0,5.625000224E-2,1.458750057E1,-3.412500000E1,3.711218078E1
4.146222558E0,-2.250000089E-1,1.455000019E1,-3.421875000E1,3.718435131E1
4.166218927E0,-1.687500030E-1,1.423125076E1,-3.421875000E1,3.706048875E1
4.186223359E0,-7.500000298E-2,1.434375095E1,-3.423750305E1,3.712082208E1
4.206222723E0,-2.437500060E-1,1.438125038E1,-3.412500000E1,3.703235614E1
4.226217992E0,-2.625000179E-1,1.421250057E1,-3.410625076E1,3.694997185E1
4.246221318E0,-2.437500060E-1,1.438125038E1,-3.390000153E1,3.682512566E1
4.266218036E0,-4.312500060E-1,1.443750095E1,-3.421875000E1,3.714229748E1
4.286223459E0,-1.687500030E-1,1.430625057E1,-3.401250076E1,3.689915297E1
4.306223717E0,-1.500000060E-1,1.440000057E1,-3.433125305E1,3.722925533E1
4.326219834E0,-3.375000060E-1,1.445625019E1,-3.433125305E1,3.725227526E1
4.346224092E0,-1.125000045E-1,1.473750019E1,-3.423750305E1,3.727483311E1
4.366224239E0,-2.625000179E-1,1.430625057E1,-3.453750229E1,3.738417815E1
4.386220064E0,-2.812500000E-1,1.423125076E1,-3.474375153E1,3.754644950E1
4.406224067E0,5.625000224E-2,1.451250076E1,-3.423750305E1,3.718632084E1
4.426223348E0,-3.562500179E-1,1.428750038E1,-3.433125305E1,3.718728973E1
4.446218516E0,-3.187500238E-1,1.460625076E1,-3.401250076E1,3.701748737E1
4.466222036E0,-4.312500060E-1,1.445625019E1,-3.474375153E1,3.763372711E1
4.486220897E0,-3.750000000E-1,1.421250057E1,-3.421875000E1,3.705480602E1
4.506215824E0,-2.437500060E-1,1.440000057E1,-3.442500305E1,3.731621987E1
4.526219192E0,-1.500000060E-1,1.447500038E1,-3.423750305E1,3.717196190E1
4.546218076E0,-5.437500477E-1,1.443750095E1,-3.463125229E1,3.752413534E1
4.566212957E0,-2.625000179E-1,1.440000057E1,-3.465000153E1,3.752401269E1
4.586216239E0,-5.625000224E-2,1.449375057E1,-3.412500000E1,3.707543115E1
4.606215097E0,3.750000149E-2,1.434375095E1,-3.391875076E1,3.682697722E1
