"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.416032738E0,5.625000224E-2,1.665000153E1,-3.474375153E1,3.852731479E1
5.436027395E0,1.875000075E-2,1.633125114E1,-3.504375076E1,3.866231477E1
5.456031099E0,5.625000224E-2,1.657500076E1,-3.474375153E1,3.849496181E1
5.476029746E0,1.312500089E-1,1.642500114E1,-3.474375153E1,3.843079702E1
5.496024701E0,4.500000179E-1,1.663125038E1,-3.485625076E1,3.862329875E1
5.516028261E0,-1.687500030E-1,1.638750076E1,-3.504375076E1,3.868647212E1
5.536026503E0,3.187500238E-1,1.636875153E1,-3.463125229E1,3.830615177E1
5.556032762E0,1.312500089E-1,1.642500114E1,-3.474375153E1,3.843079702E1
5.576033874E0,1.500000060E-1,1.650000000E1,-3.442500305E1,3.817529745E1
5.596030147E0,2.250000089E-1,1.642500114E1,-3.453750229E1,3.824487354E1
5.616022855E0,3.000000119E-1,1.629375076E1,-3.463125229E1,3.827401140E1
5.636024879E0,3.000000119E-1,1.620000076E1,-3.451875305E1,3.813232667E1
5.656022406E0,2.062500119E-1,1.627500153E1,-3.495000076E1,3.855412776E1
5.676027784E0,4.875000119E-1,1.623750114E1,-3.485625076E1,3.845584893E1
5.696027764E0,4.125000238E-1,1.638750076E1,-3.442500305E1,3.812874470E1
5.716024198E0,3.187500238E-1,1.636875153E1,-3.483750153E1,3.849271542E1
5.736028016E0,4.312500060E-1,1.655625153E1,-3.495000076E1,3.867554776E1
5.756025923E0,2.250000089E-1,1.642500114E1,-3.453750229E1,3.824487354E1
5.776021695E0,1.125000045E-1,1.635000038E1,-3.495000076E1,3.858545998E1
5.796025817E0,5.625000224E-2,1.657500076E1,-3.483750153E1,3.857959729E1
5.816024970E0,3.750000149E-2,1.642500114E1,-3.504375076E1,3.870202238E1
5.836031755E0,3.187500238E-1,1.638750076E1,-3.506250000E1,3.870440142E1
5.856032685E0,3.375000060E-1,1.661250114E1,-3.465000153E1,3.842800680E1
5.876029284E0,1.875000075E-2,1.631250000E1,-3.451875305E1,3.817908223E1
