"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.495659152E1,-9.585000610E1,1.443375092E2,-2.029500122E2,2.668506093E2
2.497659249E1,-9.230625153E1,1.413187561E2,-1.904062500E2,2.544523039E2
2.499658913E1,-9.586875153E1,1.450125122E2,-2.039062653E2,2.679500163E2
2.501659245E1,-9.240000153E1,1.413000031E2,-1.905000000E2,2.545460688E2
2.503659204E1,-9.600000000E1,1.447500000E2,-2.036812592E2,2.676838020E2
2.505658753E1,-9.240000153E1,1.412250061E2,-1.909312592E2,2.548274090E2
2.507659127E1,-9.605625153E1,1.449750061E2,-2.036812592E2,2.678257105E2
2.509659014E1,-9.251250458E1,1.411312561E2,-1.909125061E2,2.548022369E2
2.511658507E1,-9.603750610E1,1.452375031E2,-2.043187561E2,2.684460634E2
2.513658840E1,-9.219375610E1,1.415250092E2,-1.912500000E2,2.551579499E2
2.515658725E1,-9.615000153E1,1.450500031E2,-2.037937622E2,2.679854916E2
2.517658229E1,-9.230625153E1,1.413375092E2,-1.912500000E2,2.550946845E2
2.519658572E1,-9.616875458E1,1.449562531E2,-2.038875122E2,2.680128025E2
2.521658445E1,-9.256875610E1,1.415625000E2,-1.918687592E2,2.557782961E2
2.523659063E1,-9.637500763E1,1.447687531E2,-2.040937653E2,2.681424975E2
2.525659138E1,-9.249375153E1,1.414312592E2,-1.927125092E2,2.563123218E2
2.527658772E1,-9.652500153E1,1.450687561E2,-2.037750092E2,2.681161582E2
2.529659210E1,-9.273750305E1,1.408687592E2,-1.911187592E2,2.548933735E2
2.531659127E1,-9.431250000E1,1.441312561E2,-1.983750153E2,2.627190768E2
2.533658652E1,-9.247500610E1,1.414687500E2,-1.912500000E2,2.552285182E2
2.535659018E1,-9.414375305E1,1.439250031E2,-1.991062622E2,2.630983778E2
2.537658887E1,-9.281250000E1,1.411125031E2,-1.914375000E2,2.552943695E2
2.539658375E1,-9.395625305E1,1.439250031E2,-1.977562561E2,2.620109174E2
2.541658709E1,-9.298125458E1,1.412437592E2,-1.918500061E2,2.557376352E2
2.543658594E1,-9.393750000E1,1.440187531E2,-1.980750122E2,2.622963317E2
2.545659238E1,-9.318750000E1,1.412250061E2,-1.921500092E2,2.560274175E2
2.547659306E1,-9.365625000E1,1.440562592E2,-1.975500031E2,2.618199814E2
2.549658955E1,-9.307500458E1,1.413375092E2,-1.925812531E2,2.563723601E2
2.551659356E1,-9.403125000E1,1.439812622E2,-1.969125061E2,2.614326202E2
2.553659275E1,-9.335625458E1,1.413750000E2,-1.928812561E2,2.567205871E2
2.555658813E1,-9.367500305E1,1.437750092E2,-1.966125031E2,2.609650088E2
2.557659157E1,-9.348750305E1,1.411500092E2,-1.938187561E2,2.573498563E2
2.559659022E1,-9.384375000E1,1.439812622E2,-1.960875092E2,2.607442512E2
2.561658493E1,-9.307500458E1,1.413750000E2,-1.937437592E2,2.572673538E2
2.563658839E1,-9.375000000E1,1.438875122E2,-1.951312561E2,2.599401581E2
2.565658722E1,-9.324375153E1,1.416750031E2,-1.939500122E2,2.576486191E2
2.567658228E1,-9.345000458E1,1.439437561E2,-1.951500092E2,2.598773448E2
2.569658554E1,-9.341250610E1,1.418062592E2,-1.942687531E2,2.580218205E2
2.571658441E1,-9.345000458E1,1.439250031E2,-1.945125122E2,2.593885643E2
2.573659074E1,-9.352500153E1,1.417312622E2,-1.950000153E2,2.585723932E2
2.575659146E1,-9.348750305E1,1.434937592E2,-1.940812531E2,2.588395351E2
2.577658790E1,-9.371250153E1,1.416937561E2,-1.948875122E2,2.585349026E2
2.579659241E1,-9.346875000E1,1.436437531E2,-1.931437531E2,2.582139507E2
2.581659184E1,-9.390000153E1,1.418437500E2,-1.948687592E2,2.586710131E2
2.583658691E1,-9.326250458E1,1.438312531E2,-1.932562561E2,2.583279014E2
2.585659055E1,-9.399375153E1,1.417687531E2,-1.958062592E2,2.593709617E2
2.587658924E1,-9.339375305E1,1.434937592E2,-1.931437531E2,2.581033928E2
2.589658423E1,-9.388125610E1,1.419375000E2,-1.955062561E2,2.591961426E2
2.591658750E1,-9.371250153E1,1.431562500E2,-1.920750122E2,2.572324924E2
2.593658635E1,-9.446250153E1,1.419562531E2,-1.964250031E2,2.601105992E2
2.595659260E1,-9.361875153E1,1.431750031E2,-1.921875153E2,2.572928160E2
2.597659326E1,-9.440625000E1,1.424812622E2,-1.974937592E2,2.611842932E2
2.599658956E1,-9.361875153E1,1.431750031E2,-1.921875153E2,2.572928160E2
2.601659375E1,-9.442500305E1,1.423125000E2,-1.977000122E2,2.612550931E2
2.603659149E1,-9.346875000E1,1.428000031E2,-1.918687592E2,2.567914890E2
2.605658727E1,-9.476250458E1,1.426875000E2,-1.985437622E2,2.622199086E2
2.607659115E1,-9.363750458E1,1.429500122E2,-1.923937531E2,2.573286701E2
2.609659001E1,-9.468750000E1,1.426312561E2,-1.985437622E2,2.621622082E2
2.611658513E1,-9.330000305E1,1.425562592E2,-1.913437500E2,2.562022800E2
2.613658844E1,-9.478125000E1,1.427062531E2,-1.990687561E2,2.626345934E2
2.615658708E1,-9.331875610E1,1.424812622E2,-1.914562531E2,2.562514335E2
2.617659326E1,-9.495000458E1,1.428562622E2,-1.995937653E2,2.631750105E2
2.619659400E1,-9.294375610E1,1.423500061E2,-1.904062500E2,2.552579207E2
2.621659048E1,-9.485625458E1,1.427625122E2,-1.990687561E2,2.626922412E2
2.623659499E1,-9.307500458E1,1.420125122E2,-1.905000000E2,2.551876958E2
2.625659437E1,-9.489375305E1,1.432687531E2,-1.999125061E2,2.636205039E2
2.627658970E1,-9.305625153E1,1.420875092E2,-1.904062500E2,2.551526332E2
2.629659295E1,-9.493125153E1,1.430062561E2,-1.994812622E2,2.631644083E2
2.631659163E1,-9.251250458E1,1.417125092E2,-1.881000061E2,2.530268979E2
2.633658629E1,-9.510000610E1,1.431375122E2,-1.987500153E2,2.627430820E2
2.635658987E1,-9.283125305E1,1.415812531E2,-1.879875031E2,2.529865492E2
2.637658850E1,-9.564375305E1,1.434937592E2,-2.000062561E2,2.640846245E2
2.639658336E1,-9.245625305E1,1.413937531E2,-1.879875031E2,2.527442451E2
2.641658675E1,-9.508125305E1,1.433250122E2,-1.995937653E2,2.634770862E2
2.643658547E1,-9.266250610E1,1.413375092E2,-1.873500061E2,2.523145979E2
2.645659171E1,-9.545625305E1,1.433437500E2,-1.998937531E2,2.638500321E2
2.647659271E1,-9.255000305E1,1.413750000E2,-1.877812500E2,2.526147097E2
2.649658929E1,-9.564375305E1,1.434937592E2,-2.006250153E2,2.645535544E2
2.651659369E1,-9.249375153E1,1.412437592E2,-1.885125122E2,2.530649340E2
2.653659298E1,-9.570000458E1,1.439062500E2,-2.011687622E2,2.652100499E2
2.655658653E1,-9.251250458E1,1.409625092E2,-1.877625122E2,2.523564017E2
2.657659037E1,-9.558750153E1,1.440187531E2,-2.016937561E2,2.656289572E2
2.659658955E1,-9.213750458E1,1.409437561E2,-1.875750122E2,2.520691321E2
2.661658492E1,-9.540000153E1,1.440562592E2,-2.014875031E2,2.654252813E2
2.663658842E1,-9.228750610E1,1.412437592E2,-1.879875031E2,2.525986631E2
2.665658720E1,-9.594375610E1,1.442062531E2,-2.015812531E2,2.657736807E2
2.667659361E1,-9.223125458E1,1.409437561E2,-1.879875031E2,2.524104752E2
2.669659450E1,-9.585000610E1,1.442250061E2,-2.015812531E2,2.657500285E2
2.671659107E1,-9.211875153E1,1.410375061E2,-1.883062592E2,2.526592364E2
2.673659541E1,-9.601875305E1,1.443750000E2,-2.021062622E2,2.662905984E2
2.675659466E1,-9.195000458E1,1.410000000E2,-1.886250000E2,2.528145446E2
2.677658989E1,-9.483750153E1,1.445812531E2,-2.003625031E2,2.646564246E2
2.679659326E1,-9.225000000E1,1.408687592E2,-1.883062592E2,2.526129788E2
2.681659198E1,-9.517500305E1,1.442062531E2,-2.002312622E2,2.644735960E2
2.683658686E1,-9.241875458E1,1.410375061E2,-1.897687531E2,2.538601662E2
2.685659029E1,-9.496875000E1,1.443187561E2,-2.001375122E2,2.643898459E2
2.687658865E1,-9.221250153E1,1.411500092E2,-1.900875092E2,2.540860714E2
2.689658346E1,-9.468750000E1,1.441687622E2,-1.992000122E2,2.634976272E2
2.691658688E1,-9.234375000E1,1.408875122E2,-1.896562500E2,2.536654340E2
2.693658563E1,-9.459375000E1,1.441875000E2,-1.994250031E2,2.636443524E2
2.695659202E1,-9.232500458E1,1.410562592E2,-1.900875092E2,2.540748627E2
2.697659279E1,-9.496875000E1,1.444125061E2,-2.002500153E2,2.645261878E2
2.699658909E1,-9.281250000E1,1.411125031E2,-1.917562561E2,2.555334820E2
2.701659350E1,-9.436875153E1,1.444875031E2,-1.998562622E2,2.640542091E2
2.703659268E1,-9.279375458E1,1.412812500E2,-1.917562561E2,2.556199019E2
2.705658799E1,-9.442500305E1,1.440750122E2,-1.997437592E2,2.637636436E2
2.707659144E1,-9.268125153E1,1.413937531E2,-1.926000061E2,2.562747942E2
2.709659035E1,-9.406875610E1,1.445812531E2,-1.988250122E2,2.632186450E2
2.711658525E1,-9.281250000E1,1.411500092E2,-1.930125122E2,2.564981776E2
2.713658839E1,-9.397500610E1,1.446000061E2,-1.990312653E2,2.633513017E2
2.715658713E1,-9.283125305E1,1.410375061E2,-1.920562592E2,2.557241216E2
2.717659321E1,-9.391875458E1,1.441687622E2,-1.978687592E2,2.622163426E2
2.719659396E1,-9.292500305E1,1.410375061E2,-1.927875061E2,2.563077385E2
2.721659043E1,-9.401250458E1,1.441500092E2,-1.972312622E2,2.617589482E2
2.723659496E1,-9.277500153E1,1.415625000E2,-1.930125122E2,2.567118466E2
2.725659436E1,-9.380625153E1,1.442625122E2,-1.971375122E2,2.616762962E2
2.727658980E1,-9.316875458E1,1.413375092E2,-1.932187653E2,2.568855768E2
2.729659313E1,-9.363750458E1,1.440937500E2,-1.960875092E2,2.607322425E2
2.731659180E1,-9.346875000E1,1.412625122E2,-1.921500092E2,2.561506014E2
2.733658674E1,-9.354375458E1,1.440000000E2,-1.949437561E2,2.597874171E2
2.735658999E1,-9.316875458E1,1.414125061E2,-1.926937561E2,2.565322540E2
2.737658847E1,-9.356250000E1,1.438312531E2,-1.949250031E2,2.596865949E2
2.739658322E1,-9.335625458E1,1.413750000E2,-1.928812561E2,2.567205871E2
2.741658651E1,-9.365625000E1,1.438125000E2,-1.945125122E2,2.594005507E2
2.743658519E1,-9.356250000E1,1.413562622E2,-1.934062653E2,2.571799326E2
2.745659168E1,-9.363750458E1,1.438687592E2,-1.934625092E2,2.586386370E2
2.747659243E1,-9.361875153E1,1.416000061E2,-1.935187531E2,2.574189973E2
2.749658909E1,-9.330000305E1,1.434937592E2,-1.932562561E2,2.581536945E2
2.751659342E1,-9.352500153E1,1.417125092E2,-1.943625031E2,2.580816610E2
2.753659257E1,-9.320625305E1,1.434937592E2,-1.922062531E2,2.573346231E2
2.755658800E1,-9.361875153E1,1.416937561E2,-1.939312592E2,2.577807682E2
2.757659003E1,-9.341250610E1,1.432687531E2,-1.911562500E2,2.565005727E2
2.759658918E1,-9.371250153E1,1.416750031E2,-1.938375092E2,2.577340090E2
2.761658445E1,-9.331875610E1,1.431937561E2,-1.910437622E2,2.563407129E2
2.763658809E1,-9.390000153E1,1.418437500E2,-1.950937653E2,2.588405628E2
2.765658696E1,-9.354375458E1,1.429312592E2,-1.912500000E2,2.564299931E2
2.767658218E1,-9.406875610E1,1.418812561E2,-1.945500031E2,2.585129115E2
2.769658543E1,-9.348750305E1,1.425000000E2,-1.897687531E2,2.550653698E2
2.771658424E1,-9.414375305E1,1.421250000E2,-1.951875153E2,2.591538693E2
2.773659052E1,-9.335625458E1,1.427812500E2,-1.905187531E2,2.557328115E2
2.775659145E1,-9.423750305E1,1.422375031E2,-1.964437561E2,2.601967786E2
2.777658783E1,-9.335625458E1,1.427437592E2,-1.896750031E2,2.550838643E2
2.779659222E1,-9.442500305E1,1.421812592E2,-1.954875031E2,2.595129197E2
2.781659161E1,-9.311250305E1,1.423500061E2,-1.885125122E2,2.539102789E2
2.783658704E1,-9.440625000E1,1.424625092E2,-1.968750153E2,2.607064982E2
2.785659060E1,-9.322500610E1,1.421812592E2,-1.889250031E2,2.541634690E2
2.787658931E1,-9.487500000E1,1.424812622E2,-1.972687531E2,2.611841049E2
2.789658408E1,-9.296250153E1,1.419750061E2,-1.884000092E2,2.535616148E2
2.791658765E1,-9.478125000E1,1.425000000E2,-1.973812561E2,2.612452786E2
2.793658612E1,-9.315000153E1,1.419937592E2,-1.876687622E2,2.530982314E2
2.795659231E1,-9.485625458E1,1.426500092E2,-1.977000122E2,2.615951624E2
2.797659294E1,-9.288750458E1,1.418437500E2,-1.890375061E2,2.539348669E2
2.799658942E1,-9.528750610E1,1.432125092E2,-2.001000061E2,2.638741064E2
2.801659343E1,-9.318750000E1,1.418250122E2,-1.901812592E2,2.548865543E2
2.803659252E1,-9.517500305E1,1.434187622E2,-2.008500061E2,2.645145507E2
2.805658776E1,-9.279375458E1,1.418625031E2,-1.897687531E2,2.544559496E2
2.807659122E1,-9.515625000E1,1.435875092E2,-2.010562592E2,2.647559330E2
2.809658844E1,-9.290625000E1,1.416750031E2,-1.892437592E2,2.540011381E2
2.811659502E1,-9.521250153E1,1.439250031E2,-2.016000061E2,2.653721715E2
2.813659639E1,-9.275625610E1,1.414687500E2,-1.893375092E2,2.539012065E2
2.815659319E1,-9.525000000E1,1.436625061E2,-2.016937561E2,2.653146234E2
2.817658663E1,-9.286875153E1,1.412812500E2,-1.893375092E2,2.538379187E2
2.819658851E1,-9.540000153E1,1.439812622E2,-2.020125122E2,2.657834066E2
2.821658624E1,-9.266250610E1,1.413937531E2,-1.891312561E2,2.536713730E2
2.823659151E1,-9.603750610E1,1.451250000E2,-2.028562622E2,2.672735141E2
2.825659171E1,-9.230625153E1,1.411125031E2,-1.891500092E2,2.533987146E2
2.827658808E1,-9.613125610E1,1.450875092E2,-2.022187653E2,2.668033597E2
2.829659212E1,-9.221250153E1,1.411125031E2,-1.881937561E2,2.526514868E2
2.831659134E1,-9.551250458E1,1.446562500E2,-2.009812622E2,2.654082458E2
2.833658646E1,-9.185625458E1,1.409062500E2,-1.878937531E2,2.521828805E2
2.835659005E1,-9.551250458E1,1.445812531E2,-2.010750122E2,2.654383880E2
2.837658876E1,-9.226875305E1,1.406062622E2,-1.880812531E2,2.523057699E2
2.839658367E1,-9.526875305E1,1.442812500E2,-2.002312622E2,2.645482428E2
2.841658705E1,-9.213750458E1,1.409250031E2,-1.871437531E2,2.517378806E2
2.843658577E1,-9.526875305E1,1.441687622E2,-1.991812592E2,2.636928920E2
2.845659193E1,-9.204375458E1,1.409812622E2,-1.882125092E2,2.525306272E2
2.847659277E1,-9.508125305E1,1.442062531E2,-1.994062653E2,2.638157439E2
2.849658911E1,-9.236250305E1,1.406062622E2,-1.884937592E2,2.526476799E2
2.851659352E1,-9.487500000E1,1.442250061E2,-1.989937592E2,2.634400011E2
2.853659272E1,-9.193125153E1,1.410750122E2,-1.886250000E2,2.528495693E2
2.855658823E1,-9.489375305E1,1.441312561E2,-1.985625153E2,2.630697927E2
2.857659181E1,-9.225000000E1,1.408875122E2,-1.889250031E2,2.530849865E2
2.859659074E1,-9.450000000E1,1.441125031E2,-1.985812531E2,2.629318878E2
2.861658429E1,-9.236250305E1,1.407937622E2,-1.896562500E2,2.536202054E2
2.863658779E1,-9.446250153E1,1.444312592E2,-1.981687622E2,2.627820601E2
2.865658688E1,-9.245625305E1,1.407750092E2,-1.894500122E2,2.534897810E2
2.867658204E1,-9.459375000E1,1.440750122E2,-1.981500092E2,2.626195210E2
2.869658563E1,-9.255000305E1,1.407937622E2,-1.902750092E2,2.541514620E2
2.871658439E1,-9.412500000E1,1.439812622E2,-1.977562561E2,2.621023776E2
2.873659071E1,-9.232500458E1,1.410750122E2,-1.906125031E2,2.544782738E2
2.875659159E1,-9.401250458E1,1.441687622E2,-1.978687592E2,2.622499359E2
2.877658804E1,-9.270000458E1,1.411875000E2,-1.910250092E2,2.549857940E2
2.879659234E1,-9.380625153E1,1.443375092E2,-1.968187561E2,2.614776322E2
2.881659141E1,-9.271875000E1,1.410187531E2,-1.911187592E2,2.549694794E2
2.883658663E1,-9.401250458E1,1.441312561E2,-1.967062531E2,2.613532475E2
2.885659039E1,-9.260625458E1,1.413187561E2,-1.918687592E2,2.556570554E2
2.887658926E1,-9.382500458E1,1.441500092E2,-1.962937622E2,2.609858190E2
2.889658402E1,-9.326250458E1,1.412812500E2,-1.918500061E2,2.558607262E2
2.891658749E1,-9.393750000E1,1.439437561E2,-1.954500122E2,2.602782475E2
2.893658602E1,-9.320625305E1,1.410562592E2,-1.918312531E2,2.557019818E2
2.895659226E1,-9.384375000E1,1.437562561E2,-1.940812531E2,2.591139583E2
2.897659303E1,-9.337500000E1,1.413000031E2,-1.929937592E2,2.567706614E2
2.899658942E1,-9.354375458E1,1.440187531E2,-1.954687653E2,2.601919934E2
2.901659372E1,-9.328125000E1,1.412625122E2,-1.941562653E2,2.575910408E2
2.903659299E1,-9.352500153E1,1.440937500E2,-1.953562622E2,2.601422762E2
2.905658831E1,-9.361875153E1,1.415812531E2,-1.930875092E2,2.570846321E2
2.907659167E1,-9.358125305E1,1.436437531E2,-1.944000092E2,2.591955676E2
2.909659050E1,-9.391875458E1,1.415812531E2,-1.943437653E2,2.581384953E2
2.911658536E1,-9.354375458E1,1.439062500E2,-1.943062592E2,2.592573339E2
2.913658856E1,-9.369375610E1,1.418812561E2,-1.950937653E2,2.587863752E2
2.915658721E1,-9.341250610E1,1.433250122E2,-1.930312653E2,2.579322097E2
2.917659359E1,-9.360000610E1,1.418437500E2,-1.936312561E2,2.576308869E2
2.919659447E1,-9.341250610E1,1.432125092E2,-1.918875122E2,2.570146619E2
2.921659091E1,-9.388125610E1,1.419375000E2,-1.951875153E2,2.589558076E2
2.923659483E1,-9.330000305E1,1.434187622E2,-1.931437531E2,2.580277917E2
2.925659386E1,-9.406875610E1,1.420687561E2,-1.956187592E2,2.594208189E2
2.927658915E1,-9.345000458E1,1.430625000E2,-1.926187592E2,2.574912982E2
2.929659265E1,-9.423750305E1,1.421812592E2,-1.945500031E2,2.587390986E2
2.931659124E1,-9.305625153E1,1.429875031E2,-1.906312561E2,2.558225318E2
2.933658623E1,-9.444375610E1,1.421250000E2,-1.963312531E2,2.601251614E2
2.935658958E1,-9.326250458E1,1.428750000E2,-1.908375092E2,2.559885062E2
2.937658818E1,-9.423750305E1,1.422000122E2,-1.951875153E2,2.592290813E2
2.939658306E1,-9.292500305E1,1.424062500E2,-1.893562622E2,2.545002756E2
2.941658668E1,-9.442500305E1,1.421812592E2,-1.958062592E2,2.597531189E2
2.943658556E1,-9.311250305E1,1.424625092E2,-1.894687500E2,2.546839452E2
2.945659193E1,-9.496875000E1,1.426312561E2,-1.977000122E2,2.616257509E2
2.947659269E1,-9.292500305E1,1.424062500E2,-1.893562622E2,2.545002756E2
2.949658904E1,-9.450000000E1,1.425562592E2,-1.979062653E2,2.615710742E2
2.951659352E1,-9.301875305E1,1.423687592E2,-1.886250000E2,2.539699640E2
2.953659296E1,-9.485625458E1,1.426500092E2,-1.979062653E2,2.617510725E2
2.955658821E1,-9.309375000E1,1.417125092E2,-1.888125000E2,2.537696627E2
2.957659190E1,-9.474375153E1,1.429500122E2,-1.989750061E2,2.626825794E2
2.959659050E1,-9.245625305E1,1.422000122E2,-1.883250122E2,2.534468631E2
2.961658524E1,-9.470625305E1,1.431937561E2,-1.987687531E2,2.626456612E2
2.963658698E1,-9.270000458E1,1.417687531E2,-1.887187500E2,2.535871385E2
2.965658598E1,-9.630000305E1,1.454062500E2,-2.032687531E2,2.678336314E2
2.967658119E1,-9.290625000E1,1.416562500E2,-1.884000092E2,2.533626411E2
2.969658454E1,-9.600000000E1,1.454812622E2,-2.038125153E2,2.681796768E2
2.971658335E1,-9.255000305E1,1.415437622E2,-1.884187622E2,2.531832728E2
2.973658986E1,-9.600000000E1,1.455562592E2,-2.037000122E2,2.681348906E2
2.975659086E1,-9.255000305E1,1.414500122E2,-1.879875031E2,2.528100281E2
2.977658741E1,-9.613125610E1,1.451812592E2,-2.028562622E2,2.673377630E2
2.979659203E1,-9.241875458E1,1.410000000E2,-1.879875031E2,2.525104503E2
2.981659151E1,-9.624375153E1,1.451062622E2,-2.034750061E2,2.678073284E2
2.983658700E1,-9.240000153E1,1.411875000E2,-1.889250031E2,2.533067848E2
2.985659062E1,-9.596250153E1,1.448625031E2,-2.022187653E2,2.666202834E2
2.987658945E1,-9.262500000E1,1.416187592E2,-1.886250000E2,2.534061053E2
2.989658419E1,-9.566250610E1,1.450687561E2,-2.018250122E2,2.663261058E2
2.991658730E1,-9.271875000E1,1.408875122E2,-1.888125000E2,2.531723086E2
2.993658598E1,-9.566250610E1,1.449937592E2,-2.018062592E2,2.662710489E2
2.995659226E1,-9.204375458E1,1.409812622E2,-1.886250000E2,2.528382085E2
2.997659303E1,-9.560625458E1,1.447500000E2,-2.018062592E2,2.661181780E2
2.999658928E1,-9.226875305E1,1.414687500E2,-1.900875092E2,2.542836824E2
3.001659367E1,-9.549375153E1,1.448625031E2,-2.022375031E2,2.664661498E2
3.003659296E1,-9.247500610E1,1.413562622E2,-1.902000122E2,2.543801570E2
3.005658809E1,-9.532500458E1,1.445437622E2,-2.013937531E2,2.655921675E2
3.007659154E1,-9.236250305E1,1.415437622E2,-1.900875092E2,2.543594498E2
3.009659017E1,-9.504375458E1,1.445625000E2,-2.006812592E2,2.649615056E2
3.011658498E1,-9.249375153E1,1.413000031E2,-1.911375122E2,2.550575102E2
3.013658849E1,-9.502500153E1,1.446562500E2,-2.009812622E2,2.652331980E2
3.015658580E1,-9.251250458E1,1.411312561E2,-1.907062531E2,2.546477369E2
3.017659259E1,-9.455625153E1,1.445437622E2,-1.998562622E2,2.641520574E2
3.019659386E1,-9.249375153E1,1.413000031E2,-1.907062531E2,2.547344890E2
3.021659060E1,-9.476250458E1,1.444125061E2,-1.996312561E2,2.639839817E2
3.023659522E1,-9.219375610E1,1.413375092E2,-1.907250061E2,2.546605743E2
3.025659444E1,-9.440625000E1,1.442250061E2,-1.997437592E2,2.638388935E2
3.027658998E1,-9.240000153E1,1.413187561E2,-1.912500000E2,2.551182346E2
3.029659349E1,-9.444375610E1,1.437937622E2,-1.983562622E2,2.625670883E2
3.031659225E1,-9.253125000E1,1.409625092E2,-1.902937622E2,2.542521920E2
3.033658709E1,-9.431250000E1,1.440375061E2,-1.980562592E2,2.624270043E2
3.035659038E1,-9.271875000E1,1.410187531E2,-1.908000031E2,2.547306351E2
3.037658896E1,-9.423750305E1,1.439625092E2,-1.976437531E2,2.620476372E2
3.039658381E1,-9.253125000E1,1.409625092E2,-1.907062531E2,2.545610657E2
3.041658707E1,-9.423750305E1,1.438687592E2,-1.970062561E2,2.615155670E2
3.043658593E1,-9.249375153E1,1.413937531E2,-1.916625061E2,2.555030405E2
3.045659222E1,-9.414375305E1,1.438687592E2,-1.964812622E2,2.610864847E2
3.047659316E1,-9.309375000E1,1.410750122E2,-1.919437561E2,2.557557641E2
3.049658956E1,-9.375000000E1,1.439250031E2,-1.964062653E2,2.609193171E2
3.051659394E1,-9.301875305E1,1.410000000E2,-1.919437561E2,2.556871016E2
3.053659337E1,-9.386250305E1,1.437187500E2,-1.957687531E2,2.603663827E2
3.055658849E1,-9.326250458E1,1.413750000E2,-1.922625122E2,2.562218940E2
3.057659181E1,-9.390000153E1,1.441875000E2,-1.951500092E2,2.601745020E2
3.059659047E1,-9.318750000E1,1.412437592E2,-1.929000092E2,2.566010974E2
3.061658553E1,-9.382500458E1,1.439625092E2,-1.950375061E2,2.599383856E2
3.063658882E1,-9.337500000E1,1.413000031E2,-1.926750031E2,2.565311644E2
3.065658771E1,-9.348750305E1,1.435875092E2,-1.946250153E2,2.592994072E2
3.067658260E1,-9.360000610E1,1.418437500E2,-1.933125153E2,2.573914123E2
3.069658587E1,-9.346875000E1,1.436437531E2,-1.932562561E2,2.582981137E2
3.071658463E1,-9.369375610E1,1.419375000E2,-1.942500153E2,2.581818008E2
3.073659073E1,-9.348750305E1,1.434750061E2,-1.932562561E2,2.582110980E2
3.075659130E1,-9.363750458E1,1.414500122E2,-1.938187561E2,2.575690168E2
3.077658797E1,-9.350625610E1,1.432875061E2,-1.921875153E2,2.573145358E2
3.079659227E1,-9.380625153E1,1.417500000E2,-1.942500153E2,2.581196307E2
3.081659156E1,-9.303750610E1,1.432687531E2,-1.916812592E2,2.567559508E2
3.083658707E1,-9.418125153E1,1.418062592E2,-1.950750122E2,2.589080602E2
3.085659058E1,-9.315000153E1,1.429875031E2,-1.911562500E2,2.562480453E2
3.087658939E1,-9.399375153E1,1.418250122E2,-1.950750122E2,2.588501879E2
3.089658435E1,-9.343125153E1,1.430812531E2,-1.904062500E2,2.558440614E2
3.091658763E1,-9.425625610E1,1.420312500E2,-1.949812622E2,2.589880507E2
3.093658634E1,-9.296250153E1,1.428937531E2,-1.899937592E2,2.552611993E2
3.095659260E1,-9.414375305E1,1.422562561E2,-1.966687622E2,2.603430250E2
3.097659331E1,-9.296250153E1,1.429125061E2,-1.907437592E2,2.558303984E2
3.099658983E1,-9.433125305E1,1.423125000E2,-1.970812531E2,2.607532421E2
3.101659418E1,-9.311250305E1,1.424812622E2,-1.902937622E2,2.553087626E2
3.103659320E1,-9.466875458E1,1.426687622E2,-1.973812561E2,2.612965921E2
3.105658824E1,-9.330000305E1,1.424625092E2,-1.904062500E2,2.554505767E2
3.107659171E1,-9.656250763E1,1.456687622E2,-2.055750122E2,2.698236309E2
3.109659053E1,-9.311250305E1,1.424625092E2,-1.895625000E2,2.547536970E2
3.111658536E1,-9.630000305E1,1.453500061E2,-2.041125031E2,2.684440887E2
3.113658858E1,-9.294375610E1,1.422375031E2,-1.892437592E2,2.543290181E2
3.115658733E1,-9.607500458E1,1.456312561E2,-2.041312561E2,2.685301454E2
3.117658060E1,-9.318750000E1,1.418062592E2,-1.899750061E2,2.547222570E2
3.119658444E1,-9.618750763E1,1.456312561E2,-2.046375122E2,2.689554067E2
3.121658335E1,-9.290625000E1,1.417500000E2,-1.890375061E2,2.538893706E2
3.123659016E1,-9.630000305E1,1.454250031E2,-2.037937622E2,2.682424642E2
3.125659129E1,-9.281250000E1,1.417500000E2,-1.887187500E2,2.536178015E2
3.127658804E1,-9.620625305E1,1.453312531E2,-2.027437592E2,2.673608949E2
3.129659235E1,-9.243750000E1,1.415437622E2,-1.877812500E2,2.526680151E2
3.131659170E1,-9.622500610E1,1.450687561E2,-2.024250031E2,2.669832910E2
3.133658710E1,-9.270000458E1,1.409250031E2,-1.871250000E2,2.519303732E2
3.135659094E1,-9.592500305E1,1.451812592E2,-2.016000061E2,2.663114092E2
3.137658955E1,-9.230625153E1,1.409812622E2,-1.870500031E2,2.517615221E2
3.139658433E1,-9.594375610E1,1.450125122E2,-2.014875031E2,2.661410282E2
3.141658752E1,-9.238125610E1,1.412250061E2,-1.872562561E2,2.520787660E2
3.143658624E1,-9.603750610E1,1.449937592E2,-2.010750122E2,2.658525029E2
3.145659252E1,-9.228750610E1,1.411500092E2,-1.873687592E2,2.520860186E2
3.147659332E1,-9.586875153E1,1.448437500E2,-2.010750122E2,2.657097852E2
3.149658961E1,-9.202500153E1,1.409437561E2,-1.873687592E2,2.518745624E2
3.151659387E1,-9.517500305E1,1.449375000E2,-2.000437622E2,2.647313108E2
3.153659317E1,-9.204375458E1,1.408500061E2,-1.867312622E2,2.513550104E2
3.155658813E1,-9.532500458E1,1.445062561E2,-2.001375122E2,2.646203665E2
