"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.786113167E0,-2.214631104E3,-5.611746826E2,-4.670847778E2,2.331882531E3
2.796076167E0,-2.214363037E3,-5.605223389E2,-4.633340454E2,2.330722504E3
2.806039167E0,-2.214609863E3,-5.610787964E2,-4.665811157E2,2.331738450E3
2.816001167E0,-2.214160889E3,-5.604352417E2,-4.627229614E2,2.330388088E3
2.825964167E0,-2.214514648E3,-5.609832764E2,-4.659834595E2,2.331505511E3
2.835927167E0,-2.214288574E3,-5.601730957E2,-4.622810669E2,2.330358679E3
2.845889167E0,-2.214658936E3,-5.607153320E2,-4.657085571E2,2.331523181E3
2.855852167E0,-2.214388672E3,-5.601961060E2,-4.627636108E2,2.330555090E3
2.865815167E0,-2.214680420E3,-5.608444824E2,-4.655625610E2,2.331545495E3
2.875777167E0,-2.214256104E3,-5.602875977E2,-4.631641235E2,2.330530688E3
2.885740167E0,-2.214567383E3,-5.609239502E2,-4.661445923E2,2.331573536E3
2.895703167E0,-2.214535156E3,-5.604637451E2,-4.641610718E2,2.331036479E3
2.905666167E0,-2.214672607E3,-5.610691528E2,-4.668502808E2,2.331849596E3
2.915628167E0,-2.214469971E3,-5.609655762E2,-4.656019897E2,2.331382603E3
2.925591167E0,-2.214546631E3,-5.614444580E2,-4.682251587E2,2.332095937E3
2.935554167E0,-2.214598877E3,-5.620739136E2,-4.708309937E2,2.332821702E3
2.945516167E0,-2.214623779E3,-5.619746094E2,-4.708728638E2,2.332829869E3
2.955479167E0,-2.214952881E3,-5.624973145E2,-4.730134888E2,2.333701192E3
2.965442167E0,-2.214952881E3,-5.624973145E2,-4.730134888E2,2.333701192E3
2.975404167E0,-2.215034424E3,-5.629754639E2,-4.750850220E2,2.334314600E3
2.985367167E0,-2.214819092E3,-5.632313232E2,-4.762361450E2,2.334406562E3
2.995330167E0,-2.215071777E3,-5.634976807E2,-4.773856812E2,2.334945332E3
3.005293167E0,-2.214901367E3,-5.637805786E2,-4.788660278E2,2.335155087E3
3.015255167E0,-2.214901367E3,-5.637805786E2,-4.788660278E2,2.335155087E3
3.025218167E0,-2.214926270E3,-5.642852783E2,-4.808722534E2,2.335712820E3
3.035181167E0,-2.214926270E3,-5.642852783E2,-4.808722534E2,2.335712820E3
3.045143167E0,-2.215053467E3,-5.647227783E2,-4.826889038E2,2.336313818E3
3.055106167E0,-2.215165527E3,-5.647257690E2,-4.827783813E2,2.336439272E3
3.065069167E0,-2.215165527E3,-5.647257690E2,-4.827783813E2,2.336439272E3
3.075031167E0,-2.215142822E3,-5.648930664E2,-4.833767700E2,2.336581906E3
3.084994167E0,-2.215142822E3,-5.648930664E2,-4.833767700E2,2.336581906E3
3.094957167E0,-2.215295898E3,-5.649016113E2,-4.834302368E2,2.336740153E3
